id,name,city,state,Latitude,Longitude,C_D,Street number,Street,City,State,Country,Zip,Full_Address,,,,,,,,c_d
198,Hop Valley Brewing Company,Springfield, OR,44.0462362,-123.0220289,Springfield  OR,,,Springfield,Oregon,United States,,"Springfield, Lane County, Oregon, United States",,,,,,,,SpringfieldOR
416,Jacks Hard Cider,Biglerville, PA,39.9303715,-77.2480391,Biglerville  PA,,,Biglerville,Pennsylvania,United States,17307,"Biglerville, Adams County, Pennsylvania, United States, 17307",,,,,,,,BiglervillePA
372,Spring House Brewing Company,Conestoga, PA,39.9454909,-76.3379045,Conestoga  PA,,,Conestoga,Pennsylvania,United States,17516,"Conestoga, Conestoga Township, Lancaster County, Pennsylvania, United States, 17516",,,,,,,,ConestogaPA
325,Neshaminy Creek Brewing Company,Croydon, PA,40.0873329,-74.9034996,Croydon  PA,,,Croydon,Pennsylvania,United States,19021,"Croydon, Bristol Township, Bucks County, Pennsylvania, United States, 19021",,,,,,,,CroydonPA
301,Old Forge Brewing Company,Danville, PA,40.96342,-76.6127329,Danville  PA,,,Danville,Pennsylvania,United States,17821,"Danville, Montour County, Pennsylvania, United States, 17821",,,,,,,,DanvillePA
345,Lavery Brewing Company,Erie, PA,42.1292241,-80.085059,Erie  PA,,,Erie,Pennsylvania,United States,,"Erie, Erie County, Pennsylvania, United States",,,,,,,,EriePA
43,Rivertowne Brewing Company,Export, PA,40.4181235,-79.6255989,Export  PA,,,Export,Pennsylvania,United States,15632,"Export, Westmoreland County, Pennsylvania, United States, 15632",,,,,,,,ExportPA
97,TrĆ¶egs Brewing Company,Hershey, PA,40.2859239,-76.6502468,Hershey  PA,,,Hershey,Pennsylvania,United States,,"Hershey, Derry Township, Dauphin County, Pennsylvania, United States",,,,,,,,HersheyPA
545,Lancaster Brewing Company,Lancaster, PA,40.0378755,-76.3055144,Lancaster  PA,,,Lancaster,Pennsylvania,United States,,"Lancaster, Lancaster County, Pennsylvania, United States",,,,,,,,LancasterPA
164,Round Guys Brewing,Lansdale, PA,40.2414952,-75.2837862,Lansdale  PA,,,Lansdale,Pennsylvania,United States,,"Lansdale, Montgomery County, Pennsylvania, United States",,,,,,,,LansdalePA
151,Fort Pitt Brewing Company,Latrobe, PA,40.3211808,-79.3794811,Latrobe  PA,,,Latrobe,Pennsylvania,United States,15650,"Latrobe, Westmoreland County, Pennsylvania, United States, 15650",,,,,,,,LatrobePA
381,Swashbuckler Brewing Company,Manheim, PA,40.1634279,-76.3949614,Manheim  PA,,,Manheim,Pennsylvania,United States,17545,"Manheim, Lancaster County, Pennsylvania, United States, 17545",,,,,,,,ManheimPA
322,Voodoo Brewery,Meadville, PA,41.6414438,-80.1514484,Meadville  PA,,,Meadville,Pennsylvania,United States,16335,"Meadville, Crawford County, Pennsylvania, United States, 16335",,,,,,,,MeadvillePA
356,Manayunk Brewing Company,Philadelphia, PA,39.9525839,-75.1652215,Philadelphia  PA,,,Philadelphia,Pennsylvania,United States,,"Philadelphia, Philadelphia County, Pennsylvania, United States",,,,,,,,PhiladelphiaPA
488,Dock Street Brewery,Philadelphia, PA,39.9525839,-75.1652215,Philadelphia  PA,,,Philadelphia,Pennsylvania,United States,,"Philadelphia, Philadelphia County, Pennsylvania, United States",,,,,,,,PhiladelphiaPA
163,Sly Fox Brewing Company,Phoenixville, PA,40.1303822,-75.5149128,Phoenixville  PA,,,Phoenixville,Pennsylvania,United States,19460,"Phoenixville, Chester County, Pennsylvania, United States, 19460",,,,,,,,PhoenixvillePA
297,Hop Farm Brewing Company,Pittsburgh, PA,40.4406248,-79.9958864,Pittsburgh  PA,,,Pittsburgh,Pennsylvania,United States,,"Pittsburgh, Allegheny County, Pennsylvania, United States",,,,,,,,PittsburghPA
363,Mikkeller,Pottstown, PA,40.2453741,-75.6496302,Pottstown  PA,,,Pottstown,Pennsylvania,United States,19464,"Pottstown, Montgomery County, Pennsylvania, United States, 19464",,,,,,,,PottstownPA
371,Sly Fox Brewing Company,Pottstown, PA,40.2453741,-75.6496302,Pottstown  PA,,,Pottstown,Pennsylvania,United States,19464,"Pottstown, Montgomery County, Pennsylvania, United States, 19464",,,,,,,,PottstownPA
431,North Country Brewing Company,Slippery Rock, PA,41.0639506,-80.0564468,Slippery Rock  PA,,,Slippery Rock,Pennsylvania,United States,16057,"Slippery Rock, Butler County, Pennsylvania, United States, 16057",,,,,,,,SlipperyRockPA
532,Flat Rock Brewing Company,Smithton, PA,40.1539613,-79.7411535,Smithton  PA,,,Smithton,Pennsylvania,United States,,"Smithton, Westmoreland County, Pennsylvania, United States",,,,,,,,SmithtonPA
129,Straub Brewery,St Marys, PA,41.4273738,-78.5609398,St Marys  PA,,,Saint Marys,Pennsylvania,United States,,"Saint Marys, Elk County, Pennsylvania, United States",,,,,,,,StMarysPA
167,Boxcar Brewing Company,West Chester, PA,39.9606643,-75.6054882,West Chester  PA,,,West Chester,Pennsylvania,United States,,"West Chester, Chester County, Pennsylvania, United States",,,,,,,,WestChesterPA
90,The Lion Brewery,Wilkes-Barre, PA,41.2459149,-75.8813075,Wilkes-Barre  PA,,,Wilkes-Barre,Pennsylvania,United States,,"Wilkes-Barre, Plains Township, Luzerne County, Pennsylvania, United States",,,,,,,,Wilkes-BarrePA
113,Vault Brewing Company,Yardley, PA,40.245664,-74.8459972,Yardley  PA,,,Yardley,Pennsylvania,United States,19067,"Yardley, Lower Makefield Township, Bucks County, Pennsylvania, United States, 19067",,,,,,,,YardleyPA
298,Liquid Hero Brewery,York, PA,39.9625984,-76.727745,York  PA,,,York,Pennsylvania,United States,,"York, York County, Pennsylvania, United States",,,,,,,,YorkPA
101,Coastal Extreme Brewing Company,Newport, RI,41.4901024,-71.3128285,Newport  RI,,,Newport,Rhode Island,United States,,"Newport, Newport County, Rhode Island, United States",,,,,,,,NewportRI
279,Foolproof Brewing Company,Pawtucket, RI,41.878711,-71.3825558,Pawtucket  RI,,,Pawtucket,Rhode Island,United States,,"Pawtucket, Providence County, Rhode Island, United States",,,,,,,,PawtucketRI
143,Narragansett Brewing Company,Providence, RI,41.8239891,-71.4128343,Providence  RI,,,Providence,Rhode Island,United States,,"Providence, Providence County, Rhode Island, United States",,,,,,,,ProvidenceRI
86,Grey Sail Brewing Company,Westerly, RI,41.3775987,-71.8272871,Westerly  RI,,,Westerly,Rhode Island,United States,,"Westerly, Westerly, Washington County, Rhode Island, United States",,,,,,,,WesterlyRI
379,Grey Sail Brewing of Rhode Island,Westerly, RI,41.3775987,-71.8272871,Westerly  RI,,,Westerly,Rhode Island,United States,,"Westerly, Westerly, Washington County, Rhode Island, United States",,,,,,,,WesterlyRI
5,COAST Brewing Company,Charleston, SC,32.7764749,-79.9310512,Charleston SC,,,Charleston,South Carolina,United States,,"Charleston, Charleston County, South Carolina, United States",,,,,,,,CharlestonSC
246,Quest Brewing Company,Greenville, SC,34.8526176,-82.3940104,Greenville  SC,,,Greenville,South Carolina,United States,,"Greenville, Greenville County, South Carolina, United States",,,,,,,,GreenvilleSC
384,Westbrook Brewing Company,Mt. Pleasant, SC,32.8323225,-79.8284258,Mt. Pleasant  SC,,,Mount Pleasant,South Carolina,United States,,"Mount Pleasant, Charleston County, South Carolina, United States",,,,,,,,Mt.PleasantSC
518,New South Brewing Company,Myrtle Beach, SC,33.6890603,-78.8866943,Myrtle Beach  SC,,,Myrtle Beach,South Carolina,United States,,"Myrtle Beach, Horry County, South Carolina, United States",,,,,,,,MyrtleBeachSC
212,Crow Peak Brewing Company,Spearfish, SD,44.4908172,-103.8593697,Spearfish  SD,,,Spearfish,South Dakota,United States,,"Spearfish, North Lawrence, Lawrence County, South Dakota, United States",,,,,,,,SpearfishSD
519,Big River Brewing Company,Chattanooga, TN,35.0456297,-85.3096801,Chattanooga  TN,,,Chattanooga,Tennessee,United States,,"Chattanooga, Hamilton County, Tennessee, United States",,,,,,,,ChattanoogaTN
239,Wiseacre Brewing Company,Memphis, TN,35.1495343,-90.0489801,Memphis  TN,,,Memphis,Tennessee,United States,,"Memphis, Shelby County, Tennessee, United States",,,,,,,,MemphisTN
312,Jackalope Brewing Company,Nashville, TN,36.1626638,-86.7816016,Nashville  TN,,,Nashville,Tennessee,United States,,"Nashville, Davidson County, Tennessee, United States",,,,,,,,NashvilleTN
463,Big Bend Brewing Company,Alpine, TX,30.3584919,-103.6610115,Alpine  TX,,,Alpine,Texas,United States,,"Alpine, Brewster County, Texas, United States",,,,,,,,AlpineTX
77,Blue Owl Brewing,Austin, TX,30.267153,-97.7430608,Austin  TX,,,Austin,Texas,United States,,"Austin, Travis County, Texas, United States",,,,,,,,AustinTX
126,Uncle Billys Brewery and Smokehouse,Austin, TX,30.267153,-97.7430608,Austin  TX,,,Austin,Texas,United States,,"Austin, Travis County, Texas, United States",,,,,,,,AustinTX
136,Hops & Grains Brewing Company,Austin, TX,30.267153,-97.7430608,Austin  TX,,,Austin,Texas,United States,,"Austin, Travis County, Texas, United States",,,,,,,,AustinTX
140,Independence Brewing Company,Austin, TX,30.267153,-97.7430608,Austin  TX,,,Austin,Texas,United States,,"Austin, Travis County, Texas, United States",,,,,,,,AustinTX
184,Oasis Texas Brewing Company,Austin, TX,30.267153,-97.7430608,Austin  TX,,,Austin,Texas,United States,,"Austin, Travis County, Texas, United States",,,,,,,,AustinTX
242,Infamous Brewing Company,Austin, TX,30.267153,-97.7430608,Austin  TX,,,Austin,Texas,United States,,"Austin, Travis County, Texas, United States",,,,,,,,AustinTX
395,Hops & Grain Brewery,Austin, TX,30.267153,-97.7430608,Austin  TX,,,Austin,Texas,United States,,"Austin, Travis County, Texas, United States",,,,,,,,AustinTX
413,Austin Beerworks,Austin, TX,30.267153,-97.7430608,Austin  TX,,,Austin,Texas,United States,,"Austin, Travis County, Texas, United States",,,,,,,,AustinTX
128,Real Ale Brewing Company,Blanco, TX,30.0979862,-98.4214095,Blanco  TX,,,Blanco,Texas,United States,78606,"Blanco, Blanco County, Texas, United States, 78606",,,,,,,,BlancoTX
241,New Republic Brewing Company,College Station, TX,30.627977,-96.3344068,College Station  TX,,,College Station,Texas,United States,,"College Station, Brazos County, Texas, United States",,,,,,,,CollegeStationTX
118,Southern Star Brewing Company,Conroe, TX,30.3118769,-95.4560512,Conroe  TX,,,Conroe,Texas,United States,,"Conroe, Montgomery County, Texas, United States",,,,,,,,ConroeTX
127,Deep Ellum Brewing Company,Dallas, TX,32.7766642,-96.7969879,Dallas  TX,,,Dallas,Texas,United States,,"Dallas, Dallas County, Texas, United States",,,,,,,,DallasTX
287,Four Corners Brewing Company,Dallas, TX,32.7766642,-96.7969879,Dallas  TX,,,Dallas,Texas,United States,,"Dallas, Dallas County, Texas, United States",,,,,,,,DallasTX
426,Armadillo Ale Works,Denton, TX,33.2148412,-97.1330683,Denton  TX,,,Denton,Texas,United States,,"Denton, Denton County, Texas, United States",,,,,,,,DentonTX
38,Twisted X Brewing Company,Dripping Springs, TX,30.1902067,-98.0866781,Dripping Springs  TX,,,Dripping Springs,Texas,United States,,"Dripping Springs, Hays County, Texas, United States",,,,,,,,DrippingSpringsTX
213,Grapevine Craft Brewery,Farmers Branch, TX,32.9265137,-96.8961151,Farmers Branch  TX,,,Farmers Branch,Texas,United States,,"Farmers Branch, Dallas County, Texas, United States",,,,,,,,FarmersBranchTX
161,Martin House Brewing Company,Fort Worth, TX,32.7554883,-97.3307658,Fort Worth  TX,,,Fort Worth,Texas,United States,,"Fort Worth, Tarrant County, Texas, United States",,,,,,,,FortWorthTX
176,Rahr & Sons Brewing Company,Fort Worth, TX,32.7554883,-97.3307658,Fort Worth  TX,,,Fort Worth,Texas,United States,,"Fort Worth, Tarrant County, Texas, United States",,,,,,,,FortWorthTX
187,Pedernales Brewing Company,Fredericksburg, TX,30.2752011,-98.8719843,Fredericksburg  TX,,,Fredericksburg,Texas,United States,78624,"Fredericksburg, Gillespie County, Texas, United States, 78624",,,,,,,,FredericksburgTX
125,Karbach Brewing Company,Houston, TX,29.7604267,-95.3698028,Houston  TX,,,Houston,Texas,United States,,"Houston, Harris County, Texas, United States",,,,,,,,HoustonTX
214,Buffalo Bayou Brewing Company,Houston, TX,29.7604267,-95.3698028,Houston  TX,,,Houston,Texas,United States,,"Houston, Harris County, Texas, United States",,,,,,,,HoustonTX
215,Texian Brewing Co.,Richmond, TX,29.5821811,-95.7607832,Richmond  TX,,,Richmond,Texas,United States,,"Richmond, Fort Bend County, Texas, United States",,,,,,,,RichmondTX
66,Freetail Brewing Company,San Antonio, TX,29.4241219,-98.4936282,San Antonio  TX,,,San Antonio,Texas,United States,,"San Antonio, Bexar County, Texas, United States",,,,,,,,SanAntonioTX
207,Branchline Brewing Company,San Antonio, TX,29.4241219,-98.4936282,San Antonio  TX,,,San Antonio,Texas,United States,,"San Antonio, Bexar County, Texas, United States",,,,,,,,SanAntonioTX
470,Petes Brewing Company,San Antonio, TX,29.4241219,-98.4936282,San Antonio  TX,,,San Antonio,Texas,United States,,"San Antonio, Bexar County, Texas, United States",,,,,,,,SanAntonioTX
29,Cedar Creek Brewery,Seven Points, TX,32.3204226,-96.2130315,Seven Points  TX,,,Seven Points,Texas,United States,,"Seven Points, Henderson County, Texas, United States",,,,,,,,SevenPointsTX
257,South Austin Brewery,South Austin, TX,30.2029974,-97.8067305,South Austin  TX,,,Austin,Texas,United States,,"South Austin, Austin, Travis County, Texas, United States",,,,,,,,SouthAustinTX
364,Bohemian Brewery,Midvale, UT,40.6110589,-111.8999353,Midvale  UT,,,Midvale,Utah,United States,,"Midvale, Salt Lake County, Utah, United States",,,,,,,,MidvaleUT
399,Moab Brewery,Moab, UT,38.5733155,-109.5498395,Moab  UT,,,Moab,Utah,United States,84532,"Moab, Grand County, Utah, United States, 84532",,,,,,,,MoabUT
159,Uinta Brewing Company,Salt Lake City, UT,40.7607793,-111.8910474,Salt Lake City  UT,,,Salt Lake City,Utah,United States,,"Salt Lake City, Salt Lake County, Utah, United States",,,,,,,,SaltLakeCityUT
302,Utah Brewers Cooperative,Salt Lake City, UT,40.7607793,-111.8910474,Salt Lake City  UT,,,Salt Lake City,Utah,United States,,"Salt Lake City, Salt Lake County, Utah, United States",,,,,,,,SaltLakeCityUT
268,Long Trail Brewing Company,Bridgewater Corners, VT,43.5884026,-72.6559307,Bridgewater Corners  VT,,,Bridgewater,Vermont,United States,5035,"Bridgewater Corners, Bridgewater, Windsor County, Vermont, United States, 05035",,,,,,,,BridgewaterCornersVT
328,The Just Beer Project,Burlington, VT,44.4758825,-73.212072,Burlington  VT,,,Burlington,Vermont,United States,,"Burlington, Chittenden County, Vermont, United States",,,,,,,,BurlingtonVT
334,The Traveler Beer Company,Burlington, VT,44.4758825,-73.212072,Burlington  VT,,,Burlington,Vermont,United States,,"Burlington, Chittenden County, Vermont, United States",,,,,,,,BurlingtonVT
41,Lost Nation Brewing,East Fairfield, VT,44.7844926,-72.8584674,East Fairfield  VT,,,Fairfield,Vermont,United States,5448,"East Fairfield, Fairfield, Franklin County, Vermont, United States, 05448",,,,,,,,EastFairfieldVT
275,Otter Creek Brewing,Middlebury, VT,44.0153371,-73.16734,Middlebury  VT,,,Middlebury,Vermont,United States,5753,"Middlebury, Middlebury, Addison County, Vermont, United States, 05753",,,,,,,,MiddleburyVT
501,Woodchuck Hard Cider,Middlebury, VT,44.0153371,-73.16734,Middlebury  VT,,,Middlebury,Vermont,United States,5753,"Middlebury, Middlebury, Addison County, Vermont, United States, 05753",,,,,,,,MiddleburyVT
172,Fiddlehead Brewing Company,Shelburne, VT,44.3806065,-73.227626,Shelburne  VT,,,Shelburne,Vermont,United States,,"Shelburne, Willsboro, Chittenden County, Vermont, United States",,,,,,,,ShelburneVT
303,Magic Hat Brewing Company,South Burlington, VT,44.4669941,-73.1709604,South Burlington  VT,,,South Burlington,Vermont,United States,,"South Burlington, Chittenden County, Vermont, United States",,,,,,,,SouthBurlingtonVT
261,Otter Creek Brewing,Waterbury, VT,44.3378203,-72.7562636,Waterbury  VT,,,,Vermont,United States,,"Waterbury, Washington County, Vermont, United States",,,,,,,,WaterburyVT
272,The Alchemist,Waterbury, VT,44.3378203,-72.7562636,Waterbury  VT,,,,Vermont,United States,,"Waterbury, Washington County, Vermont, United States",,,,,,,,WaterburyVT
344,Wolf Hills Brewing Company,Abingdon, VA,36.7098335,-81.9773482,Abingdon  VA,,,Abingdon,Virginia,United States,,"Abingdon, Washington County, Virginia, United States",,,,,,,,AbingdonVA
382,Blue Mountain Brewery,Afton, VA,38.0323988,-78.8395137,Afton  VA,,,Afton,Virginia,United States,22920,"Afton, Rockfish, Nelson County, Virginia, United States, 22920",,,,,,,,AftonVA
414,Blue Mountain Brewery,Arrington, VA,37.6840306,-78.9011326,Arrington  VA,,,Arrington,Virginia,United States,22922,"Arrington, Lovingston, Nelson County, Virginia, United States, 22922",,,,,,,,ArringtonVA
430,Lost Rhino Brewing Company,Ashburn, VA,39.0437567,-77.4874416,Ashburn  VA,,,Ashburn,Virginia,United States,,"Ashburn, Loudoun County, Virginia, United States",,,,,,,,AshburnVA
122,Center of the Universe Brewing Company,Ashland, VA,37.7590318,-77.4799837,Ashland  VA,,,Ashland,Virginia,United States,23005,"Ashland, Ashland, Hanover County, Virginia, United States, 23005",,,,,,,,AshlandVA
236,Champion Brewing Company,Charlottesville, VA,38.0293059,-78.4766781,Charlottesville  VA,,,Charlottesville,Virginia,United States,,"Charlottesville, Albemarle County, Virginia, United States",,,,,,,,CharlottesvilleVA
273,Three Notchd Brewing Company,Charlottesville, VA,38.0293059,-78.4766781,Charlottesville  VA,,,Charlottesville,Virginia,United States,,"Charlottesville, Albemarle County, Virginia, United States",,,,,,,,CharlottesvilleVA
383,Starr Hill Brewery,Crozet, VA,38.0695815,-78.700575,Crozet  VA,,,Crozet,Virginia,United States,22932,"Crozet, White Hall, Albemarle County, Virginia, United States, 22932",,,,,,,,CrozetVA
455,Sunken City Brewing Company,Hardy, VA,37.2317643,-79.8114761,Hardy  VA,,,Hardy,Virginia,United States,24101,"Hardy, Blue Ridge, Bedford County, Virginia, United States, 24101",,,,,,,,HardyVA
237,Devils Backbone Brewing Company,Lexington, VA,37.7840208,-79.4428157,Lexington  VA,,,Lexington,Virginia,United States,24450,"Lexington, Virginia, United States, 24450",,,,,,,,LexingtonVA
181,Wild Wolf Brewing Company,Nellysford, VA,37.8897544,-78.8733658,Nellysford  VA,,,Nellysford,Virginia,United States,,"Nellysford, Rockfish, Nelson County, Virginia, United States",,,,,,,,NellysfordVA
115,Smartmouth Brewing Company,Norfolk, VA,36.8507689,-76.2858726,Norfolk  VA,,,Norfolk,Virginia,United States,,"Norfolk, Virginia, United States",,,,,,,,NorfolkVA
343,Hardywood Park Craft Brewery,Richmond, VA,37.5407246,-77.4360481,Richmond  VA,,,Richmond,Virginia,United States,,"Richmond, Virginia, United States",,,,,,,,RichmondVA
427,Roanoke Railhouse Brewery,Roanoke, VA,37.2709704,-79.9414266,Roanoke  VA,,,Roanoke,Virginia,United States,,"Roanoke, Virginia, United States",,,,,,,,RoanokeVA
50,Flying Mouse Brewery,Troutville, VA,37.4181897,-79.8747627,Troutville  VA,,,Troutville,Virginia,United States,24175,"Troutville, Amsterdam, Botetourt County, Virginia, United States, 24175",,,,,,,,TroutvilleVA
306,Beach Brewing Company,Virginia Beach, VA,36.8529263,-75.977985,Virginia Beach  VA,,,Virginia Beach,Virginia,United States,,"Virginia Beach, Virginia, United States",,,,,,,,VirginiaBeachVA
390,Orlison Brewing Company,Airway Heights, WA,47.644611,-117.5932727,Airway Heights  WA,,,Airway Heights,Washington,United States,,"Airway Heights, Spokane County, Washington, United States",,,,,,,,AirwayHeightsWA
353,Aslan Brewing Company,Bellingham, WA,48.7519112,-122.4786854,Bellingham  WA,,,Bellingham,Washington,United States,,"Bellingham, Whatcom County, Washington, United States",,,,,,,,BellinghamWA
354,Kulshan Brewery,Bellingham, WA,48.7519112,-122.4786854,Bellingham  WA,,,Bellingham,Washington,United States,,"Bellingham, Whatcom County, Washington, United States",,,,,,,,BellinghamWA
319,Dicks Brewing Company,Centralia, WA,46.7162136,-122.9542972,Centralia  WA,,,Centralia,Washington,United States,,"Centralia, Lewis County, Washington, United States",,,,,,,,CentraliaWA
481,7 Seas Brewing Company,Gig Harbor, WA,47.329264,-122.5801293,Gig Harbor  WA,,,Gig Harbor,Washington,United States,,"Gig Harbor, Pierce County, Washington, United States",,,,,,,,GigHarborWA
367,Airways Brewing Company,Kent, WA,47.3809335,-122.2348432,Kent  WA,,,Kent,Washington,United States,,"Kent, King County, Washington, United States",,,,,,,,KentWA
450,Northwest Brewing Company,Pacific, WA,47.2645452,-122.2501201,Pacific  WA,,,Pacific,Washington,United States,,"Pacific, King County, Washington, United States",,,,,,,,PacificWA
190,Two Beers Brewing Company,Seattle, WA,47.6062095,-122.3320708,Seattle  WA,,,Seattle,Washington,United States,,"Seattle, King County, Washington, United States",,,,,,,,SeattleWA
290,Hales Ales,Seattle, WA,47.6062095,-122.3320708,Seattle  WA,,,Seattle,Washington,United States,,"Seattle, King County, Washington, United States",,,,,,,,SeattleWA
362,Hilliards Beer,Seattle, WA,47.6062095,-122.3320708,Seattle  WA,,,Seattle,Washington,United States,,"Seattle, King County, Washington, United States",,,,,,,,SeattleWA
394,Schilling & Company,Seattle, WA,47.6062095,-122.3320708,Seattle  WA,,,Seattle,Washington,United States,,"Seattle, King County, Washington, United States",,,,,,,,SeattleWA
411,Seattle Cider Company,Seattle, WA,47.6062095,-122.3320708,Seattle  WA,,,Seattle,Washington,United States,,"Seattle, King County, Washington, United States",,,,,,,,SeattleWA
460,Fremont Brewing Company,Seattle, WA,47.6062095,-122.3320708,Seattle  WA,,,Seattle,Washington,United States,,"Seattle, King County, Washington, United States",,,,,,,,SeattleWA
516,Emerald City Beer Company,Seattle, WA,47.6062095,-122.3320708,Seattle  WA,,,Seattle,Washington,United States,,"Seattle, King County, Washington, United States",,,,,,,,SeattleWA
526,Churchkey Can Company,Seattle, WA,47.6062095,-122.3320708,Seattle  WA,,,Seattle,Washington,United States,,"Seattle, King County, Washington, United States",,,,,,,,SeattleWA
544,Pyramid Breweries,Seattle, WA,47.6062095,-122.3320708,Seattle  WA,,,Seattle,Washington,United States,,"Seattle, King County, Washington, United States",,,,,,,,SeattleWA
473,Engine House 9,Tacoma, WA,47.2528768,-122.4442906,Tacoma  WA,,,Tacoma,Washington,United States,,"Tacoma, Pierce County, Washington, United States",,,,,,,,TacomaWA
509,Wingman Brewers,Tacoma, WA,47.2528768,-122.4442906,Tacoma  WA,,,Tacoma,Washington,United States,,"Tacoma, Pierce County, Washington, United States",,,,,,,,TacomaWA
401,Amnesia Brewing Company,Washougal, WA,45.5811365,-122.353892,Washougal  WA,,,Washougal,Washington,United States,,"Washougal, Clark County, Washington, United States",,,,,,,,WashougalWA
170,Everybodys Brewing,White Salmon, WA,45.7276194,-121.4864619,White Salmon  WA,,,White Salmon,Washington,United States,,"White Salmon, Klickitat County, Washington, United States",,,,,,,,WhiteSalmonWA
311,Dirty Bucket Brewing Company,Woodinville, WA,47.7542651,-122.1634581,Woodinville  WA,,,Woodinville,Washington,United States,,"Woodinville, King County, Washington, United States",,,,,,,,WoodinvilleWA
487,Redhook Brewery,Woodinville, WA,47.7542651,-122.1634581,Woodinville  WA,,,Woodinville,Washington,United States,,"Woodinville, King County, Washington, United States",,,,,,,,WoodinvilleWA
483,Bale Breaker Brewing Company,Yakima, WA,46.6020711,-120.5058987,Yakima  WA,,,Yakima,Washington,United States,,"Yakima, Yakima County, Washington, United States",,,,,,,,YakimaWA
156,Greenbrier Valley Brewing Company,Lewisburg, WV,37.8017879,-80.4456303,Lewisburg  WV,,,Lewisburg,West Virginia,United States,24901,"Lewisburg, Central, Greenbrier County, West Virginia, United States, 24901",,,,,,,,LewisburgWV
406,Lazy Monk Brewing,Eau Claire, WI,44.811349,-91.4984941,Eau Claire  WI,,,Eau Claire,Wisconsin,United States,,"Eau Claire, Eau Claire County, Wisconsin, United States",,,,,,,,EauClaireWI
529,Northwoods Brewpub,Eau Claire, WI,44.811349,-91.4984941,Eau Claire  WI,,,Eau Claire,Wisconsin,United States,,"Eau Claire, Eau Claire County, Wisconsin, United States",,,,,,,,EauClaireWI
498,Sprecher Brewing Company,Glendale, WI,43.135288,-87.9356423,Glendale  WI,,,Glendale,Wisconsin,United States,,"Glendale, Milwaukee County, Wisconsin, United States",,,,,,,,GlendaleWI
349,Hinterland Brewery,Green Bay, WI,44.5133188,-88.0132958,Green Bay  WI,,,Green Bay,Wisconsin,United States,,"Green Bay, Brown County, Wisconsin, United States",,,,,,,,GreenBayWI
486,Stillmank Beer Company,Green Bay, WI,44.5133188,-88.0132958,Green Bay  WI,,,Green Bay,Wisconsin,United States,,"Green Bay, Brown County, Wisconsin, United States",,,,,,,,GreenBayWI
146,Angry Minnow,Hayward, WI,46.0130065,-91.4846208,Hayward  WI,,,Hayward,Wisconsin,United States,54843,"Hayward, Hayward, Sawyer County, Wisconsin, United States, 54843",,,,,,,,HaywardWI
542,Angry Minnow Brewing Company,Hayward, WI,46.0130065,-91.4846208,Hayward  WI,,,Hayward,Wisconsin,United States,54843,"Hayward, Hayward, Sawyer County, Wisconsin, United States, 54843",,,,,,,,HaywardWI
228,Geneva Lake Brewing Company,Lake Geneva, WI,42.5916836,-88.4334301,Lake Geneva  WI,,,Lake Geneva,Wisconsin,United States,53147,"Lake Geneva, Walworth County, Wisconsin, United States, 53147",,,,,,,,LakeGenevaWI
73,Ale Asylum,Madison, WI,43.0730517,-89.4012302,Madison  WI,,,Madison,Wisconsin,United States,,"Madison, Dane County, Wisconsin, United States",,,,,,,,MadisonWI
377,Lucette Brewing Company,Menominee, WI,44.8755183,-91.9193422,Menominee  WI,,,Menomonie,Wisconsin,United States,54751,"Menomonie, Dunn County, Wisconsin, United States, 54751",,,,,,,,MenomineeWI
456,Lucette Brewing Company,Menominie, WI,44.8755183,-91.9193422,Menominie  WI,,,Menomonie,Wisconsin,United States,54751,"Menomonie, Dunn County, Wisconsin, United States, 54751",,,,,,,,MenominieWI
192,Capital Brewery,Middleton, WI,43.0972174,-89.5042876,Middleton  WI,,,Middleton,Wisconsin,United States,,"Middleton, Dane County, Wisconsin, United States",,,,,,,,MiddletonWI
120,Horny Goat Brew Pub,Milwaukee, WI,43.0389025,-87.9064736,Milwaukee  WI,,,Milwaukee,Wisconsin,United States,,"Milwaukee, Milwaukee County, Wisconsin, United States",,,,,,,,MilwaukeeWI
284,Milwaukee Brewing Company,Milwaukee, WI,43.0389025,-87.9064736,Milwaukee  WI,,,Milwaukee,Wisconsin,United States,,"Milwaukee, Milwaukee County, Wisconsin, United States",,,,,,,,MilwaukeeWI
134,Minhas Craft Brewery,Monroe, WI,42.6011194,-89.6384532,Monroe  WI,,,Monroe,Wisconsin,United States,53566,"Monroe, Green County, Wisconsin, United States, 53566",,,,,,,,MonroeWI
32,James Page Brewing Company,Stevens Point, WI,44.5235792,-89.574563,Stevens Point  WI,,,Stevens Point,Wisconsin,United States,,"Stevens Point, Portage County, Wisconsin, United States",,,,,,,,StevensPointWI
131,Stevens Point Brewery,Stevens Point, WI,44.5235792,-89.574563,Stevens Point  WI,,,Stevens Point,Wisconsin,United States,,"Stevens Point, Portage County, Wisconsin, United States",,,,,,,,StevensPointWI
425,Ciderboys,Stevens Point, WI,44.5235792,-89.574563,Stevens Point  WI,,,Stevens Point,Wisconsin,United States,,"Stevens Point, Portage County, Wisconsin, United States",,,,,,,,StevensPointWI
211,Wisconsin Brewing Company,Verona, WI,42.990831,-89.5331773,Verona  WI,,,Verona,Wisconsin,United States,53593,"Verona, Verona, Dane County, Wisconsin, United States, 53593",,,,,,,,VeronaWI
